"V1","V2","V3","V4","V5","location.x","location.y","V8","V9","V10","V11","V12","V13","subtype","V15","uuid","V17","V18","level"
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Selatan",0,"ID",106.817571,-6.27962,16,1494288986284,5,0,"\N","\N","JAM_STAND_STILL_TRAFFIC","JAM","e7ceaa97-3d7d-3bf7-a588-7b3819b645d3",20170509,20170509,300
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Selatan",0,"ID",106.818612,-6.287076,8,1494288902093,5,0,"1","Kenanga","JAM_HEAVY_TRAFFIC","JAM","02c53ac4-0ca7-3a7d-9202-fb7cd56ec9ea",20170509,20170509,200
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Selatan",0,"ID",106.818718,-6.286364,8,1494288554960,5,0,"2","Ampera Raya","JAM_MODERATE_TRAFFIC","JAM","e6ba1af7-2b4d-36a6-8d07-ee18584ebf15",20170509,20170509,100
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Selatan",0,"ID",106.819628,-6.257272,283,1494287780772,6,0,"2","Kemang Utara","JAM_HEAVY_TRAFFIC","JAM","0163773f-05dd-3e3a-bfcb-de98d8d04daa",20170509,20170509,200
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Selatan",0,"ID",106.820935,-6.274748,13,1494288155585,5,2,"2","Ampera Raya","JAM_HEAVY_TRAFFIC","JAM","0431ea80-9c9b-30f5-ac5c-4076cf7722f5",20170509,20170509,200
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Selatan",0,"ID",106.822018,-6.273649,243,1494288478174,5,2,"1","Kecapi","JAM_MODERATE_TRAFFIC","JAM","515d811a-8fee-3cef-a924-38498e9f420b",20170509,20170509,100
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Selatan",0,"ID",106.824589,-6.317811,93,1494288119686,5,1,"1","Sagu","JAM_STAND_STILL_TRAFFIC","JAM","42550936-fb91-3661-918b-ad081d0c8319",20170509,20170509,300
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Selatan",0,"ID",106.825277,-6.315011,8,1494287856711,5,1,"2","Kebagusan Raya","JAM_STAND_STILL_TRAFFIC","JAM","e0460c99-f494-3b80-a1cf-4932cae73026",20170509,20170509,300
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Selatan",0,"ID",106.825413,-6.314088,8,1494288444527,5,2,"2","Kebagusan Raya","JAM_STAND_STILL_TRAFFIC","JAM","2ae9ecc2-75f9-3f1a-b683-5a1062aedb69",20170509,20170509,300
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Selatan",0,"ID",106.825718,-6.235505,122,1494288885388,5,3,"6","N2 Gatot Subroto","JAM_STAND_STILL_TRAFFIC","JAM","a3a81729-3901-30ac-808a-95a366b36166",20170509,20170509,300
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Selatan",0,"ID",106.826483,-6.303255,95,1494288898995,5,1,"8","Hanya untuk Motor","JAM_STAND_STILL_TRAFFIC","JAM","728f515d-fd4a-30d9-8f93-21e57248937b",20170509,20170509,300
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Selatan",0,"ID",106.82655,-6.238167,210,1494288158826,6,1,"7","Mampang Prapatan","JAM_HEAVY_TRAFFIC","JAM","90b8b8fe-2c12-3215-9486-f3e84229ae27",20170509,20170509,200
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Selatan",0,"ID",106.829955,-6.297817,299,1494288618658,5,2,"7","RA Kartini","JAM_HEAVY_TRAFFIC","JAM","6165a101-5367-31d6-8b35-d5f461629882",20170509,20170509,200
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Selatan",0,"ID",106.830106,-6.240159,88,1494288190241,6,0,"7","Flyover Gatot Subroto","JAM_MODERATE_TRAFFIC","JAM","8f67f0fb-a91e-364e-9f8f-f1293778759a",20170509,20170509,100
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Selatan",0,"ID",106.83044,-6.264099,3,1494288714837,5,1,"7","Warung Jati Barat","JAM_HEAVY_TRAFFIC","JAM","072cbc09-3b24-3085-a132-d68699efe3cb",20170509,20170509,200
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Selatan",0,"ID",106.832213,-6.221751,346,1494288266653,5,0,"7","HR Rasuna Said","JAM_MODERATE_TRAFFIC","JAM","cdb7cb78-a51d-3883-a108-05c52636a825",20170509,20170509,100
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Selatan",0,"ID",106.832375,-6.239795,128,1494288095044,5,1,"4","Gerbang Tol Kuningan 2","JAM_HEAVY_TRAFFIC","JAM","0b84323c-7ac4-35a3-84b9-82d9163bc00e",20170509,20170509,200
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Selatan",0,"ID",106.832554,-6.278825,297,1494287929603,6,1,"2","Pejaten Raya","JAM_STAND_STILL_TRAFFIC","JAM","ee50acaf-959d-3caf-a1cb-bc489be186b5",20170509,20170509,300
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Selatan",0,"ID",106.832897,-6.239997,115,1494288456076,5,1,"6","N2 Gatot Subroto","JAM_STAND_STILL_TRAFFIC","JAM","536a9b94-0ecb-362d-b844-1ed07bf68688",20170509,20170509,300
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Selatan",0,"ID",106.833776,-6.205093,97,1494287921970,5,1,"7","Jalan Galunggung","JAM_MODERATE_TRAFFIC","JAM","9c556846-b999-31bb-8fda-a3289b425dab",20170509,20170509,100
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Selatan",0,"ID",106.835521,-6.241327,284,1494288302135,5,0,"6","N2 Gatot Subroto","JAM_MODERATE_TRAFFIC","JAM","36dca5e3-35c5-3066-8abf-5d54b5604dc4",20170509,20170509,100
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Selatan",0,"ID",106.839048,-6.306303,9,1494288605721,5,2,"7","Lenteng Agung Barat","JAM_STAND_STILL_TRAFFIC","JAM","21e49a5a-546f-3a41-aa0f-1e554d1ff680",20170509,20170509,300
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Selatan",0,"ID",106.843139,-6.256429,349,1494288919449,5,4,"7","Pasar Minggu Raya","JAM_STAND_STILL_TRAFFIC","JAM","9a414923-c0ad-3558-959e-aad505e87c80",20170509,20170509,300
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Selatan",0,"ID",106.844329,-6.243446,297,1494288812893,5,2,"1","\N","JAM_HEAVY_TRAFFIC","JAM","ab423bd4-19a5-30cf-8669-08b8a0d79ef3",20170509,20170509,200
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Selatan",0,"ID",106.846886,-6.244023,185,1494288145573,5,2,"2","Pancoran Timur 2","JAM_STAND_STILL_TRAFFIC","JAM","2e8f0dea-8a44-3665-8883-d3447c837d90",20170509,20170509,300
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Selatan",0,"ID",106.858582,-6.246019,0,1494288855961,5,2,"2","Cikoko Timur","JAM_HEAVY_TRAFFIC","JAM","e7b7bb41-9dd6-3bff-a89f-fa489ff65d7d",20170509,20170509,200
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Selatan",1,"ID",106.780315,-6.291819,14,1494288158137,7,1,"2","Adhyaksa","JAM_STAND_STILL_TRAFFIC","JAM","d423d1e0-6cd4-3fe1-b0f7-d1b9c46b3587",20170509,20170509,300
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Selatan",1,"ID",106.798723,-6.230385,23,1494287698973,7,4,"7","Sisingamangaraja","JAM_HEAVY_TRAFFIC","JAM","d3a55388-d2b5-34db-9be7-0eb3dd470ba3",20170509,20170509,200
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Selatan",1,"ID",106.804515,-6.292572,270,1494287897077,7,3,"7","RA Kartini","JAM_HEAVY_TRAFFIC","JAM","b7080aec-e661-3a07-a244-90ddd90551e8",20170509,20170509,200
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Selatan",1,"ID",106.825664,-6.240499,1,1494287757137,8,2,"7","Mampang Prapatan","JAM_HEAVY_TRAFFIC","JAM","757498f2-84c9-3336-b559-96930ad844c6",20170509,20170509,200
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Selatan",1,"ID",106.82866,-6.259999,346,1494287537536,8,5,"7","Mampang Prapatan","JAM_HEAVY_TRAFFIC","JAM","346c9052-432f-33b1-a3f4-950675da1149",20170509,20170509,200
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Selatan",1,"ID",106.837234,-6.317226,9,1494287887149,8,2,"7","Lenteng Agung Barat","JAM_HEAVY_TRAFFIC","JAM","e315835e-a859-32c8-9903-ce2f19bad51d",20170509,20170509,200
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Selatan",2,"ID",106.829145,-6.261544,338,1494287410428,9,1,"7","Mampang Prapatan","JAM_STAND_STILL_TRAFFIC","JAM","e00d96e2-a40c-3f67-a7e0-5a97e805c917",20170509,20170509,300
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Selatan",3,"ID",106.762605,-6.256632,0,1493897199617,10,0,"\N","Bintaro Permai","ROAD_CLOSED_EVENT","ROAD_CLOSED","8d5d955e-4e70-39f0-bd27-abbe9111f3a2",20170509,20170509,100
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Selatan",3,"ID",106.825866,-6.240008,0,1493897192570,10,0,"\N","\N","ROAD_CLOSED_EVENT","ROAD_CLOSED","7b98f63a-13c7-3d3a-83ff-8d977b185d65",20170509,20170509,100
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Selatan",5,"ID",106.79593,-6.284921,0,1493897259873,10,0,"\N","Fatmawati","ROAD_CLOSED_EVENT","ROAD_CLOSED","c0cf0e44-79fd-32e0-9423-30e1485aa843",20170509,20170509,100
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Selatan",5,"ID",106.82567,-6.240247,0,1493897198902,10,0,"\N","\N","ROAD_CLOSED_EVENT","ROAD_CLOSED","62b1201b-f159-33f7-80e3-3d784a982d8d",20170509,20170509,100
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Selatan",5,"ID",106.825694,-6.240016,0,1493897192894,10,0,"\N","\N","ROAD_CLOSED_EVENT","ROAD_CLOSED","89481f97-97e9-3615-b39f-ea90e0ce8e33",20170509,20170509,100
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Selatan",5,"ID",106.839653,-6.302743,0,1493897251657,10,0,"\N","TB Simatupang","ROAD_CLOSED_EVENT","ROAD_CLOSED","c496ddb5-7af2-3685-8612-867dbed8ff62",20170509,20170509,100
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.855548,-6.288786,357,1494287889664,5,1,"2","Condet Raya","JAM_HEAVY_TRAFFIC","JAM","51358721-2ae7-3a2d-bd18-9d0439dc78bb",20170509,20170509,200
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.864041,-6.26154,331,1494288615332,6,1,"7","Dewi Sartika","JAM_HEAVY_TRAFFIC","JAM","241e64b1-218e-3934-8a81-88e7043d7dea",20170509,20170509,200
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.864557,-6.262852,329,1494288025481,5,1,"2","Condet Raya","JAM_STAND_STILL_TRAFFIC","JAM","6344f3de-2d07-3284-879b-fc0667ff9901",20170509,20170509,300
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.864773,-6.262752,324,1494288128838,6,0,"7","Dewi Sartika","JAM_HEAVY_TRAFFIC","JAM","9b50790a-6385-34a7-9f2b-f41cc23e0278",20170509,20170509,200
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.867451,-6.234003,353,1494288062558,5,0,"7","Otto Iskandardinata","JAM_MODERATE_TRAFFIC","JAM","86cbdfe5-1054-39dd-a860-452cd118bd96",20170509,20170509,100
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.868175,-6.244636,291,1494288842665,5,2,"6","Flyover Cawang","JAM_STAND_STILL_TRAFFIC","JAM","482c4c0e-e70c-3f67-9ef7-0941247e6685",20170509,20170509,300
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.868491,-6.259571,36,1494288109624,5,1,"6","N2 Mayjen Sutoyo","JAM_HEAVY_TRAFFIC","JAM","4d902c15-3236-3d2f-9e90-0775d5dbb892",20170509,20170509,200
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.868998,-6.231774,268,1494288860082,5,0,"2","Otto Iskandardinata 3","JAM_STAND_STILL_TRAFFIC","JAM","88fd6a63-defd-3fb6-af3e-1b5b99385a81",20170509,20170509,300
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.869738,-6.242328,281,1494288672740,5,2,"2","Cawang Baru","","JAM","ff172eff-ab1f-3c0a-8ad8-ced444774a5e",20170509,20170509,100
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.870266,-6.231704,267,1494287827398,5,0,"2","Otto Iskandardinata 3","JAM_HEAVY_TRAFFIC","JAM","4a47a12f-c9fb-3363-9544-3bae8ecfd46b",20170509,20170509,200
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.871852,-6.308692,259,1494288883964,5,1,"7","Supriyadi","JAM_MODERATE_TRAFFIC","JAM","e2f4745d-7530-3f69-b65f-3f8afe84d6a7",20170509,20170509,100
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.873223,-6.200653,7,1494288327027,5,1,"6","N13 Ahmad Yani","JAM_STAND_STILL_TRAFFIC","JAM","b6c48172-afbe-3aa3-943a-73e0997265a5",20170509,20170509,300
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.87372,-6.198152,11,1494288311682,5,2,"6","N13 Ahmad Yani","JAM_MODERATE_TRAFFIC","JAM","55f9cf50-aa02-360f-a6ce-fa3133415116",20170509,20170509,100
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.874282,-6.224557,65,1494288717159,6,3,"2","Arah Rawamangun/Tanjung Priok","JAM_STAND_STILL_TRAFFIC","JAM","183c52fd-99ef-3bf9-8d98-255413a53aac",20170509,20170509,300
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.876468,-6.226232,260,1494288082226,5,2,"1","Cipinang Besar","JAM_MODERATE_TRAFFIC","JAM","8cae8104-685f-3137-b82e-233dd4dd350f",20170509,20170509,100
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.877193,-6.241447,21,1494288675524,6,2,"6","N13 DI Panjaitan","JAM_HEAVY_TRAFFIC","JAM","6e9c54d2-0b65-35e1-b6cb-8b249c276f57",20170509,20170509,200
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.877369,-6.192699,277,1494288442153,6,0,"7","Pemuda","JAM_STAND_STILL_TRAFFIC","JAM","472cc828-5202-3bdc-9723-8bd20ea28255",20170509,20170509,300
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.877375,-6.289875,114,1494288395178,5,2,"4","\N","JAM_HEAVY_TRAFFIC","JAM","07603b5a-2704-3691-ae11-040dad75088a",20170509,20170509,200
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.877446,-6.268503,353,1494288951045,5,2,"2","Squadron","JAM_HEAVY_TRAFFIC","JAM","397dadbb-7b10-3e46-af1b-944f50eec592",20170509,20170509,200
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.878269,-6.290041,71,1494288412046,5,4,"4","Gerbang Tol Pondok Gede","","JAM","4c7c1913-c058-3937-8418-3c7b2f41efe8",20170509,20170509,100
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.879713,-6.249175,322,1494288252220,5,1,"6","Halim Perdanakusuma","JAM_STAND_STILL_TRAFFIC","JAM","c9fda9b7-825b-39c8-ad1d-4c18b25e1acb",20170509,20170509,300
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.880586,-6.30659,257,1494287944208,5,1,"2","Lingkar Luar Selatan","JAM_HEAVY_TRAFFIC","JAM","e744a33f-dd83-3b96-832f-2eb2bcb523f4",20170509,20170509,200
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.880709,-6.226872,264,1494288223743,5,4,"1","Cipinang Besar","JAM_STAND_STILL_TRAFFIC","JAM","6d9ed42b-a129-32ba-8820-678a3c45bd12",20170509,20170509,300
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.880828,-6.23938,176,1494288957624,5,3,"1","Panca Warga 1","JAM_STAND_STILL_TRAFFIC","JAM","70d57b1c-aa13-326b-aadd-ab583ab09c78",20170509,20170509,300
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.881179,-6.266186,128,1494288729715,5,3,"2","Komodor Halim Perdanakusuma","JAM_STAND_STILL_TRAFFIC","JAM","d85978e8-0201-3c8e-83cb-967ce844a117",20170509,20170509,300
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.881565,-6.193125,276,1494288192120,5,0,"7","Pemuda","JAM_HEAVY_TRAFFIC","JAM","ca872210-9e1f-3fcd-8679-8ddc13f48f4e",20170509,20170509,200
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.882078,-6.232872,296,1494288692003,5,0,"2","Kebon Nanas","JAM_HEAVY_TRAFFIC","JAM","759569a5-52ef-3a0c-9fb2-8522c0649d72",20170509,20170509,200
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.883174,-6.202332,274,1494288554042,5,2,"2","Persahabatan Utara","JAM_HEAVY_TRAFFIC","JAM","4175b2fa-cfcc-3e88-a626-8d9f406a7f4c",20170509,20170509,200
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.884188,-6.214628,266,1494288455277,5,1,"7","Bekasi Timur Raya","JAM_HEAVY_TRAFFIC","JAM","0c42b476-d0f4-32bb-b61d-ecc29baee997",20170509,20170509,200
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.884206,-6.308514,321,1494288952289,5,2,"4","Exit 08: Kp Rambutan/Cijantung","HAZARD_ON_ROAD_CAR_STOPPED","WEATHERHAZARD","ad0238e3-ffd7-370a-84be-14016b1f37d2",20170509,20170509,150
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.884247,-6.307943,256,1494288776023,5,0,"2","Lingkar Luar Selatan","JAM_MODERATE_TRAFFIC","JAM","d7a18854-e1af-3fbe-ac1f-1a9d1d89b622",20170509,20170509,100
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.884684,-6.309689,356,1494287895850,5,2,"4","Exit Serpong/Cilangkap/Tol Jkt-Cikampek","JAM_HEAVY_TRAFFIC","JAM","545bf5d8-f25b-3e5a-978b-7c9094693f78",20170509,20170509,200
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.884838,-6.310907,335,1494288911574,5,2,"4","Exit 08: Kp Rambutan/Cijantung","JAM_STAND_STILL_TRAFFIC","JAM","7afd16bb-b003-3864-a9af-c6952f6c9924",20170509,20170509,300
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.885199,-6.232946,215,1494287874934,5,3,"2","Media Massa","JAM_STAND_STILL_TRAFFIC","JAM","b8aae959-8b5b-3ee9-8263-c6e2cb1265a2",20170509,20170509,300
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.889279,-6.306196,268,1494288024184,5,1,"2","Jalan Mabes Hankam","JAM_HEAVY_TRAFFIC","JAM","74db06f0-630a-3549-9e9c-7a3d4f6f8364",20170509,20170509,200
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.892475,-6.193569,272,1494287845435,5,0,"7","Pemuda","JAM_HEAVY_TRAFFIC","JAM","6e6b7d67-23a7-38b0-8660-86e9c616db21",20170509,20170509,200
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.892847,-6.244035,279,1494287977734,5,1,"4","Exit Bandara Halim PK/Cawang/Tol Jagorawi","JAM_STAND_STILL_TRAFFIC","JAM","34dd5155-2563-3ce8-aa65-7262c5222681",20170509,20170509,300
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.894622,-6.176579,313,1494288629303,6,1,"6","N1 Perintis Kemerdekaan","JAM_HEAVY_TRAFFIC","JAM","f0c6149c-ad93-3262-b71b-25edda2192b9",20170509,20170509,200
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.896143,-6.307926,297,1494287920830,5,1,"2","Jalan Mabes Hankam","JAM_HEAVY_TRAFFIC","JAM","44bd779c-616e-3745-bace-d210b3e68da9",20170509,20170509,200
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.898528,-6.309246,300,1494287874892,6,1,"2","Jalan Mabes Hankam","JAM_STAND_STILL_TRAFFIC","JAM","27e84d2b-4a8a-30f9-be96-23c6a4dfdcd5",20170509,20170509,300
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.899548,-6.220632,1,1494288510047,6,1,"2","Pahlawan Revolusi","JAM_STAND_STILL_TRAFFIC","JAM","45c118e7-c8ab-37d0-bfc3-f3945a05207d",20170509,20170509,300
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.902647,-6.206157,24,1494288052434,5,0,"7","Bekasi Timur Raya","JAM_MODERATE_TRAFFIC","JAM","6ea2bec1-6460-34fa-969e-7fba393c91c0",20170509,20170509,100
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.902964,-6.311479,275,1494288523749,6,0,"4","Exit Bambu Apus/Ceger/Kp Rambutan/TMII","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","0b267107-9c76-3600-a919-2b789cbf8944",20170509,20170509,150
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.929726,-6.249161,0,1494287987892,5,2,"2","Kampung Baru STM Kapin","JAM_HEAVY_TRAFFIC","JAM","dab64f9a-f022-3514-b41a-58565567be95",20170509,20170509,200
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.929728,-6.248697,1,1494288072912,5,2,"2","Kampung Baru STM Kapin","JAM_STAND_STILL_TRAFFIC","JAM","a01babb1-3039-39da-b4a8-07535330f2c3",20170509,20170509,300
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.939118,-6.21743,0,1493897204014,7,0,"\N","Penggilingan","ROAD_CLOSED_EVENT","ROAD_CLOSED","52ff2e18-0be3-3ec0-b0ff-67db12a526d6",20170509,20170509,100
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.939133,-6.217483,0,1493897224530,6,0,"\N","Perlintasan Kereta","ROAD_CLOSED_EVENT","ROAD_CLOSED","cbd7487e-e8cc-399c-8cf9-53b6ccf8b007",20170509,20170509,100
"2017-05-09 00:13:00:000","2017-05-09 00:14:00:000","Jakarta Timur",0,"ID",106.939148,-6.217539,0,1493897201817,6,0,"\N","Perlintasan Kereta","ROAD_CLOSED_EVENT","ROAD_CLOSED","256c6e12-f78f-30d2-92a3-6daf14c5b289",20170509,20170509,100
"2017-05-09 00:22:00:000","2017-05-09 00:23:00:000","Jakarta Barat",0,"ID",106.712044,-6.155565,91,1494288305958,5,1,"6","N1 Daan Mogot","JAM_STAND_STILL_TRAFFIC","JAM","8faa19bf-f91d-3636-a81e-2bc542158148",20170509,20170509,300
"2017-05-09 00:22:00:000","2017-05-09 00:23:00:000","Jakarta Barat",0,"ID",106.713435,-6.147834,101,1494289206851,5,2,"2","Utan Jati","JAM_STAND_STILL_TRAFFIC","JAM","8d0e3109-bea6-3ab4-88af-422218c6056a",20170509,20170509,300
"2017-05-09 00:22:00:000","2017-05-09 00:23:00:000","Jakarta Barat",0,"ID",106.714611,-6.15306,182,1494288881774,5,1,"2","\N","JAM_STAND_STILL_TRAFFIC","JAM","c01fac3e-86b0-3a2b-a04c-5db68385eafb",20170509,20170509,300
"2017-05-09 00:22:00:000","2017-05-09 00:23:00:000","Jakarta Barat",0,"ID",106.715709,-6.154477,60,1494289121622,5,1,"6","N1 Daan Mogot","JAM_STAND_STILL_TRAFFIC","JAM","c3db8d53-be28-31a5-9775-c20f5b7e10a2",20170509,20170509,300
"2017-05-09 00:22:00:000","2017-05-09 00:23:00:000","Jakarta Barat",0,"ID",106.7184,-6.150376,173,1494288331489,5,1,"2","Sumur Bor Raya","JAM_HEAVY_TRAFFIC","JAM","a38ab94c-9aa4-3485-924b-599cfffa66b5",20170509,20170509,200
"2017-05-09 00:22:00:000","2017-05-09 00:23:00:000","Jakarta Barat",0,"ID",106.718414,-6.150493,173,1494288387001,5,1,"2","Sumur Bor Raya","JAM_HEAVY_TRAFFIC","JAM","0f7567a3-56e1-3d50-95cb-4b9294f89648",20170509,20170509,200
"2017-05-09 00:22:00:000","2017-05-09 00:23:00:000","Jakarta Barat",0,"ID",106.720346,-6.164178,80,1494289008150,5,0,"2","Dharma Kencana","","JAM","048f472f-e176-3c0a-b54c-dc65ff44dde7",20170509,20170509,100
"2017-05-09 00:22:00:000","2017-05-09 00:23:00:000","Jakarta Barat",0,"ID",106.727322,-6.190775,99,1494288314268,5,2,"4","Arah Bandara Soekarno-Hatta/Tol Pluit-Tj. Priok","","JAM","e7a140ec-1e47-3baf-a742-5d97eebac14d",20170509,20170509,100
"2017-05-09 00:22:00:000","2017-05-09 00:23:00:000","Jakarta Barat",0,"ID",106.727424,-6.163607,178,1494289011372,6,0,"7","Flyover Rawa Buaya","JAM_MODERATE_TRAFFIC","JAM","60c7e8b6-a398-334c-9320-50797932ac60",20170509,20170509,100
"2017-05-09 00:22:00:000","2017-05-09 00:23:00:000","Jakarta Barat",0,"ID",106.728685,-6.177362,176,1494289495206,5,1,"7","Lingkar Luar Barat","JAM_MODERATE_TRAFFIC","JAM","2edb7476-8782-3d66-8e79-ee58df14c8c4",20170509,20170509,100
